#
#       Напорные характеристики ГЦН
#
#       Agcn       Bgcn       Cgcn        KGSOTgcn  ddPgcn   dGgcn
#:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
1       29781.0    59.8579   -1.6668      20.140     0.0      0.0
2       29680.0    74.8492   -1.7624      20.140     0.0      0.0
3       29284.0    80.4445   -1.7836      20.140     0.0      0.0
4       29514.0    74.2368   -1.7373      20.140     0.0      0.0
